frame,class,x1,y1,x2,y2,confidence
723,person,474,143,506,188,0.37235748767852783
723,person,331,111,357,205,0.3287687599658966
723,person,1054,126,1089,170,0.304701030254364
724,person,642,497,692,632,0.7830637693405151
724,person,625,121,651,185,0.44259753823280334
724,person,921,112,942,177,0.4347640872001648
724,person,474,143,506,188,0.354411780834198
724,person,1054,127,1089,170,0.2928614318370819
724,person,331,111,356,197,0.27389663457870483
725,person,638,499,688,634,0.789512038230896
725,person,625,121,651,185,0.44053682684898376
725,person,921,112,942,177,0.43157297372817993
725,person,474,143,505,188,0.3428332507610321
725,person,331,111,358,205,0.30172425508499146
725,person,1053,126,1089,170,0.2876299023628235
726,person,637,501,686,635,0.788587212562561
726,person,625,121,651,185,0.439716637134552
726,person,921,112,942,177,0.43311670422554016
726,person,474,143,505,188,0.34054285287857056
726,person,331,111,359,206,0.33854514360427856
726,person,1054,126,1089,170,0.28894075751304626
727,person,631,503,684,635,0.8145596385002136
727,person,921,112,942,177,0.4406404495239258
727,person,625,121,651,185,0.44050440192222595
727,person,331,111,359,204,0.36602091789245605
727,person,474,143,505,188,0.3409123420715332
727,person,1054,126,1089,170,0.2962048351764679
728,person,624,505,681,635,0.7993937134742737
728,person,921,112,942,177,0.4389328956604004
728,person,625,121,651,185,0.4342188537120819
728,person,331,110,360,205,0.391315758228302
728,person,474,143,505,188,0.36434805393218994
728,person,1054,126,1089,170,0.2927235960960388
729,person,615,507,677,638,0.8034549355506897
729,person,921,112,942,177,0.450065016746521
729,person,625,121,651,185,0.4439385235309601
729,person,331,111,359,201,0.3950996398925781
729,person,474,143,505,188,0.3597254753112793
729,person,1054,126,1089,170,0.2980755567550659
730,person,613,509,675,639,0.8239179849624634
730,person,921,112,942,177,0.4443213641643524
730,person,625,121,651,187,0.4408695697784424
730,person,331,111,359,203,0.3854737877845764
730,person,474,143,505,188,0.3739117383956909
730,person,1055,127,1089,170,0.30244410037994385
731,person,612,511,673,638,0.8598476052284241
731,person,625,121,651,185,0.4408099353313446
731,person,921,112,942,177,0.438441663980484
731,person,331,110,359,204,0.39689502120018005
731,person,474,143,505,188,0.3546779155731201
731,person,1055,127,1089,170,0.2988172769546509
732,person,608,512,671,638,0.8771223425865173
732,person,625,121,651,185,0.4332577884197235
732,person,921,112,942,177,0.4306677281856537
732,person,331,110,359,205,0.40235477685928345
732,person,474,143,505,188,0.35065731406211853
732,person,1055,127,1089,170,0.2952111065387726
733,person,603,514,670,635,0.8179873824119568
733,person,625,121,651,185,0.43643513321876526
733,person,921,112,942,177,0.4337674677371979
733,person,331,110,359,206,0.3824279010295868
733,person,474,143,505,188,0.3575204908847809
733,person,1055,127,1089,170,0.2952001094818115
734,person,599,516,668,634,0.8342888951301575
734,person,921,112,942,177,0.43854472041130066
734,person,625,121,651,185,0.43356698751449585
734,person,331,110,359,209,0.3793925940990448
734,person,474,143,505,188,0.3645051419734955
734,person,1056,127,1089,170,0.29146212339401245
735,person,599,517,667,634,0.8366952538490295
735,person,921,112,942,177,0.43368107080459595
735,person,625,121,651,185,0.42741355299949646
735,person,474,143,505,188,0.36261382699012756
735,person,331,110,357,206,0.34592771530151367
735,person,1056,127,1089,170,0.2891872823238373
736,person,596,519,667,633,0.8386691808700562
736,person,921,112,942,177,0.4342048764228821
736,person,625,121,651,185,0.4292997419834137
736,person,474,143,505,188,0.35999131202697754
736,person,331,110,358,195,0.3276275396347046
736,person,1056,127,1089,170,0.28785091638565063
737,person,593,520,665,632,0.8272454738616943
737,person,625,121,651,185,0.4353550374507904
737,person,921,112,942,177,0.43456149101257324
737,person,474,142,505,187,0.40247389674186707
737,person,331,111,357,188,0.3162685036659241
737,person,1056,127,1089,170,0.29060161113739014
738,person,588,520,664,631,0.8120089769363403
738,person,921,112,942,177,0.43779173493385315
738,person,625,121,651,185,0.4328968822956085
738,person,474,143,505,187,0.37012454867362976
738,person,331,111,357,194,0.32800206542015076
738,person,1056,127,1089,170,0.29231488704681396
739,person,590,520,664,632,0.811438798904419
739,person,921,112,942,177,0.44803914427757263
739,person,625,121,651,185,0.44110146164894104
739,person,474,142,505,188,0.39947518706321716
739,person,332,111,355,183,0.312270849943161
739,person,1057,127,1089,170,0.29099544882774353
740,person,585,521,664,632,0.7941372394561768
740,person,625,121,651,185,0.4444502890110016
740,person,921,112,942,177,0.43063297867774963
740,person,474,142,505,188,0.4144577383995056
740,person,331,111,355,184,0.3048693835735321
740,person,1057,127,1089,170,0.29212090373039246
741,person,580,521,665,632,0.7831330299377441
741,person,625,121,651,185,0.4423089027404785
741,person,921,112,942,177,0.43040087819099426
741,person,474,140,505,188,0.39564359188079834
741,person,1057,127,1089,170,0.29805290699005127
741,person,332,111,354,178,0.282859206199646
742,person,581,522,665,633,0.7755917310714722
742,person,625,121,651,185,0.4440321922302246
742,person,921,112,942,177,0.4230474531650543
742,person,474,140,505,188,0.3650669753551483
742,person,1057,127,1089,170,0.2955852746963501
742,person,332,111,354,178,0.2732383608818054
743,person,581,523,663,632,0.8092213869094849
743,person,625,121,651,185,0.44854113459587097
743,person,921,112,942,177,0.43008798360824585
743,person,474,137,505,187,0.334977388381958
743,person,332,111,354,178,0.3239288032054901
743,person,1057,127,1089,170,0.29634788632392883
744,person,577,523,663,632,0.8085058331489563
744,person,625,121,651,185,0.44751960039138794
744,person,921,112,942,177,0.43326786160469055
744,person,474,136,505,187,0.32967451214790344
744,person,332,111,354,177,0.32634061574935913
744,person,1057,127,1089,170,0.2943321168422699
745,person,573,523,662,632,0.8058908581733704
745,person,625,121,651,185,0.44320356845855713
745,person,921,112,942,177,0.425597608089447
745,person,474,137,505,187,0.3476257026195526
745,person,332,111,354,177,0.34171268343925476
745,person,1057,127,1089,170,0.2948106825351715
746,person,571,523,661,631,0.8209876418113708
746,person,625,121,651,185,0.44735047221183777
746,person,921,112,942,177,0.42129504680633545
746,person,474,136,505,187,0.37134742736816406
746,person,332,110,355,177,0.3449088931083679
746,person,1058,127,1089,170,0.29461488127708435
747,person,570,523,660,631,0.7699786424636841
747,person,625,121,651,185,0.44139403104782104
747,person,921,112,942,177,0.419769823551178
747,person,332,110,355,177,0.36653730273246765
747,person,475,136,505,187,0.3431629240512848
747,person,1057,127,1089,170,0.29743629693984985
748,person,567,522,656,629,0.6385065317153931
748,person,625,121,651,185,0.4393428564071655
748,person,921,112,942,177,0.41980797052383423
748,person,332,110,355,177,0.37648630142211914
748,person,475,135,504,187,0.3141663670539856
748,person,1057,127,1089,170,0.29963192343711853
748,person,568,523,636,620,0.28961747884750366
749,person,548,513,654,630,0.7346395254135132
749,person,625,121,651,185,0.43717843294143677
749,person,921,112,942,177,0.42457571625709534
749,person,332,110,355,177,0.37158846855163574
749,person,1058,128,1089,170,0.30127352476119995
749,person,475,135,504,187,0.2745521366596222
750,person,561,520,653,629,0.7227386832237244
750,person,625,121,651,185,0.44077473878860474
750,person,921,112,942,177,0.42811596393585205
750,person,332,110,355,177,0.3280565142631531
750,person,1058,128,1089,170,0.3017590045928955
750,person,475,136,504,187,0.3015916049480438
751,person,560,519,648,626,0.6583186388015747
751,person,625,121,651,187,0.4411529004573822
751,person,921,112,942,177,0.4323745667934418
751,person,331,111,354,178,0.3131955862045288
751,person,1058,128,1089,170,0.3024880290031433
751,person,475,136,505,187,0.28643012046813965
752,person,559,519,649,629,0.7969367504119873
752,person,625,121,651,187,0.4300888478755951
752,person,921,112,942,177,0.42054998874664307
752,person,331,111,355,178,0.3114546239376068
752,person,1057,128,1089,170,0.30430251359939575
752,person,475,136,505,187,0.29165807366371155
753,person,559,519,645,630,0.8303610682487488
753,person,625,121,651,187,0.42834827303886414
753,person,921,112,942,177,0.42693620920181274
753,person,332,109,355,177,0.3676283359527588
753,person,475,137,505,187,0.3547329008579254
753,person,1057,128,1089,170,0.30555570125579834
753,person,342,174,398,225,0.26502883434295654
754,person,557,517,641,630,0.8541462421417236
754,person,625,121,651,187,0.43572086095809937
754,person,332,109,355,178,0.42471233010292053
754,person,921,112,942,177,0.42199113965034485
754,person,474,139,505,188,0.39507877826690674
754,person,343,172,400,223,0.3345295786857605
754,person,1058,128,1089,170,0.30410268902778625
755,person,554,517,633,630,0.8484723567962646
755,person,625,121,651,187,0.43826887011528015
755,person,332,109,355,178,0.4273378551006317
755,person,921,112,942,177,0.4208681583404541
755,person,474,139,505,188,0.3745749592781067
755,person,1058,128,1089,170,0.30344322323799133
756,person,552,516,630,631,0.8558451533317566
756,person,332,111,355,179,0.4534527659416199
756,person,625,121,651,187,0.4467899799346924
756,person,921,111,942,177,0.4206067621707916
756,person,474,139,505,188,0.3749636113643646
756,person,1058,128,1089,170,0.30329832434654236
757,person,551,516,625,631,0.8449900150299072
757,person,332,111,355,179,0.4569035768508911
757,person,625,121,651,187,0.4563058316707611
757,person,474,137,505,188,0.4413822889328003
757,person,921,112,942,177,0.42055580019950867
757,person,1058,128,1089,170,0.3024686276912689
758,person,550,515,620,632,0.8392859101295471
758,person,332,111,355,179,0.4642651379108429
758,person,474,137,505,188,0.4589482843875885
758,person,625,121,651,187,0.4513295590877533
758,person,921,112,942,177,0.41846412420272827
758,person,1058,128,1089,170,0.3029245138168335
759,person,548,515,615,632,0.8031078577041626
759,person,332,111,355,179,0.47574305534362793
759,person,625,121,651,185,0.46047642827033997
759,person,474,138,505,188,0.42909419536590576
759,person,921,112,942,177,0.4216616749763489
759,person,1058,128,1089,170,0.30765315890312195
760,person,546,515,612,636,0.8176829814910889
760,person,332,111,355,179,0.4886412024497986
760,person,625,121,651,185,0.4650617837905884
760,person,921,112,942,177,0.42511263489723206
760,person,474,138,505,188,0.41503435373306274
760,person,376,168,407,207,0.3274368643760681
760,person,1058,128,1089,170,0.303985595703125
761,person,544,514,610,639,0.8366658091545105
761,person,332,111,355,179,0.4780941903591156
761,person,625,121,651,185,0.46979784965515137
761,person,921,112,942,177,0.41871461272239685
761,person,474,138,506,188,0.4168851375579834
761,person,375,170,410,217,0.35005030035972595
761,person,1058,128,1089,170,0.30466312170028687
762,person,542,513,610,637,0.8338922262191772
762,person,332,111,355,179,0.46927306056022644
762,person,625,121,651,185,0.465177446603775
762,person,475,138,506,188,0.4238334000110626
762,person,921,112,942,177,0.4161444902420044
762,person,1058,128,1089,170,0.3042028844356537
762,person,372,173,415,226,0.27167177200317383
763,person,541,513,608,640,0.8166569471359253
763,person,332,111,355,178,0.4618670642375946
763,person,625,121,651,187,0.4565163254737854
763,person,921,111,942,177,0.40896087884902954
763,person,475,138,506,188,0.402923047542572
763,person,1058,128,1089,170,0.30703479051589966
764,person,538,512,608,640,0.8104119896888733
764,person,625,121,651,185,0.45119765400886536
764,person,332,111,355,178,0.43538010120391846
764,person,921,111,942,177,0.4087126851081848
764,person,475,137,506,188,0.4027387201786041
764,person,1058,128,1089,170,0.30895575881004333
765,person,536,512,607,640,0.793936014175415
765,person,625,121,651,185,0.4509147107601166
765,person,332,111,355,178,0.44544917345046997
765,person,475,136,506,188,0.4312157928943634
765,person,921,111,942,177,0.4128810465335846
765,person,1058,127,1089,170,0.3099476397037506
765,person,374,173,419,226,0.27205464243888855
766,person,535,512,606,641,0.8150548338890076
766,person,625,121,651,187,0.4573517143726349
766,person,475,136,506,188,0.44407016038894653
766,person,332,111,355,178,0.4356667399406433
766,person,921,111,942,177,0.4134707450866699
766,person,1058,128,1089,170,0.3096632659435272
767,person,535,512,606,640,0.8208730220794678
767,person,625,121,651,185,0.45823556184768677
767,person,332,111,355,178,0.42673221230506897
767,person,475,137,506,188,0.42635998129844666
767,person,921,111,942,177,0.41369086503982544
767,person,1058,128,1089,170,0.3098224401473999
768,person,535,512,605,641,0.8293911218643188
768,person,475,137,506,188,0.4729343056678772
768,person,625,121,651,185,0.46537190675735474
768,person,332,109,355,178,0.4408417344093323
768,person,921,111,942,177,0.41614288091659546
768,person,1058,128,1089,170,0.30966025590896606
769,person,535,512,605,641,0.8354920744895935
769,person,625,121,651,185,0.47036632895469666
769,person,475,137,506,188,0.43482890725135803
769,person,332,109,355,178,0.41763630509376526
769,person,921,111,942,177,0.4176136553287506
769,person,1059,128,1089,170,0.30882298946380615
770,person,533,510,603,641,0.8391907811164856
770,person,625,121,651,185,0.4644899070262909
770,person,475,137,506,188,0.4385710060596466
770,person,332,109,355,178,0.41993066668510437
770,person,921,111,942,177,0.41734784841537476
770,person,1059,128,1089,170,0.30346521735191345
771,person,532,508,602,641,0.8393716216087341
771,person,625,121,651,185,0.46985483169555664
771,person,332,109,355,178,0.4261876940727234
771,person,921,112,942,177,0.4062447249889374
771,person,475,138,506,188,0.40155723690986633
771,person,1059,128,1089,170,0.30185553431510925
772,person,530,506,601,641,0.8557285070419312
772,person,625,121,651,185,0.4616461396217346
772,person,332,109,355,178,0.4341447949409485
772,person,921,112,942,177,0.4060012698173523
772,person,475,138,506,188,0.39396822452545166
772,person,1059,128,1089,170,0.30278876423835754
773,person,530,505,600,641,0.8537035584449768
773,person,625,121,651,185,0.4574939012527466
773,person,921,113,942,177,0.4242663085460663
773,person,332,109,355,178,0.42287153005599976
773,person,475,138,506,188,0.38834962248802185
773,person,1058,128,1090,170,0.3075645864009857
774,person,529,504,598,641,0.8563116788864136
774,person,625,121,651,187,0.44896310567855835
774,person,921,113,942,177,0.4311782717704773
774,person,332,109,355,178,0.4209654927253723
774,person,475,138,506,188,0.3872772455215454
774,person,401,174,442,225,0.3713521957397461
774,person,1058,128,1089,170,0.3107943832874298
775,person,529,502,597,641,0.8497890830039978
775,person,625,121,651,187,0.4465563893318176
775,person,921,113,942,177,0.433064341545105
775,person,332,109,355,178,0.4075377583503723
775,person,475,138,506,188,0.4058244824409485
775,person,407,174,444,226,0.3637305796146393
775,person,1058,128,1089,170,0.3167837858200073
776,person,528,499,593,641,0.8364940285682678
776,person,625,121,651,185,0.4525461792945862
776,person,921,113,942,177,0.4378925561904907
776,person,475,137,506,188,0.39228320121765137
776,person,332,109,355,178,0.3833296000957489
776,person,414,175,446,224,0.37525105476379395
776,person,1058,128,1089,170,0.31478771567344666
777,person,527,497,591,641,0.8440297245979309
777,person,625,121,651,185,0.45769357681274414
777,person,920,113,942,176,0.4009556174278259
777,person,475,137,506,188,0.3935794234275818
777,person,332,109,355,177,0.3765716552734375
777,person,1058,128,1089,170,0.3188383877277374
777,person,418,174,448,225,0.26606935262680054
778,person,526,495,589,641,0.8453434109687805
778,person,625,121,651,185,0.45867952704429626
778,person,920,113,942,176,0.4194710850715637
778,person,475,137,505,188,0.38262537121772766
778,person,332,109,355,177,0.3703307807445526
778,person,1057,127,1089,170,0.3188110888004303
778,person,421,175,450,227,0.2719169557094574
779,person,524,495,586,642,0.846718966960907
779,person,625,121,651,187,0.45097318291664124
779,person,475,137,505,188,0.3954489827156067
779,person,332,109,355,177,0.3739946484565735
779,person,920,112,942,176,0.36303871870040894
779,person,423,175,453,232,0.34609928727149963
779,person,1057,127,1089,170,0.32022005319595337
780,person,523,494,584,643,0.8479726314544678
780,person,625,121,651,185,0.4528149664402008
780,person,920,112,942,176,0.3835645318031311
780,person,332,109,355,177,0.37214788794517517
780,person,475,137,505,188,0.3684716522693634
780,person,1057,127,1089,170,0.32023724913597107
780,person,424,175,455,231,0.3143947422504425
781,person,521,494,583,642,0.8469135761260986
781,person,625,121,651,187,0.4528263807296753
781,person,920,112,942,176,0.44592854380607605
781,person,475,137,505,187,0.3914763331413269
781,person,332,109,355,177,0.3806290924549103
781,person,1057,127,1089,170,0.3177686035633087
782,person,518,493,581,641,0.8549781441688538
782,person,625,121,651,187,0.4580705761909485
782,person,919,112,942,176,0.4204021096229553
782,person,475,136,505,187,0.41027823090553284
782,person,332,109,355,178,0.3898743987083435
782,person,1058,127,1089,170,0.31267136335372925
782,person,428,175,464,227,0.2606867551803589
783,person,517,494,576,640,0.8449690937995911
783,person,625,121,651,187,0.45555055141448975
783,person,919,112,942,176,0.45507246255874634
783,person,475,136,505,187,0.401838093996048
783,person,332,108,355,178,0.39536944031715393
783,person,1058,127,1089,170,0.3146686553955078
784,person,516,493,574,640,0.8351240158081055
784,person,917,111,942,176,0.4781041443347931
784,person,625,121,651,187,0.4593057632446289
784,person,332,108,355,178,0.4070569574832916
784,person,475,135,506,187,0.38723620772361755
784,person,1058,127,1089,170,0.31556475162506104
785,person,514,493,573,639,0.8206321597099304
785,person,917,112,942,176,0.5454331636428833
785,person,625,121,651,187,0.46273255348205566
785,person,332,108,355,178,0.4099138081073761
785,person,438,175,469,215,0.39843615889549255
785,person,474,135,506,187,0.3681389391422272
785,person,1058,127,1089,170,0.3159675598144531
785,person,437,174,473,225,0.2739707827568054
786,person,511,493,572,639,0.8240774869918823
786,person,916,112,942,176,0.5577000379562378
786,person,625,121,651,187,0.4623219966888428
786,person,332,108,355,178,0.4022360146045685
786,person,474,135,506,187,0.3880910277366638
786,person,440,175,475,228,0.3317650556564331
786,person,1059,128,1089,170,0.31586891412734985
786,person,770,141,800,185,0.25224190950393677
787,person,512,492,570,639,0.8199448585510254
787,person,915,112,942,176,0.5024572014808655
787,person,625,121,651,187,0.4589022397994995
787,person,333,108,355,178,0.40797877311706543
787,person,475,134,506,187,0.387312114238739
787,person,444,176,473,214,0.3712556064128876
787,person,1060,128,1089,170,0.3188655972480774
788,person,513,492,570,639,0.811756432056427
788,person,914,112,941,176,0.4950941503047943
788,person,625,121,651,185,0.46177223324775696
788,person,333,108,355,178,0.3994103670120239
788,person,474,135,506,187,0.3508574366569519
788,person,1060,128,1089,170,0.31616565585136414
788,person,450,178,473,215,0.2673199474811554
789,person,510,494,569,640,0.8016457557678223
789,person,913,112,942,176,0.49980542063713074
789,person,625,121,651,185,0.4590916037559509
789,person,332,108,355,178,0.40360578894615173
789,person,1060,128,1089,170,0.3096192181110382
789,person,475,136,506,188,0.2996615171432495
790,person,507,494,570,639,0.7884865403175354
790,person,456,174,479,229,0.5088337659835815
790,person,625,121,651,185,0.4718445837497711
790,person,912,112,941,176,0.4365769922733307
790,person,333,108,355,178,0.41466468572616577
790,person,1060,128,1089,170,0.3155952990055084
790,person,476,133,506,188,0.2894214987754822
791,person,502,495,570,640,0.7989766597747803
791,person,458,173,482,228,0.5877285003662109
791,person,625,121,651,185,0.47788578271865845
791,person,333,107,356,178,0.42668068408966064
791,person,911,113,942,176,0.3999488949775696
791,person,1060,128,1089,170,0.31988435983657837
791,person,478,133,506,188,0.3128148019313812
792,person,499,497,571,640,0.8101240992546082
792,person,460,174,485,228,0.600937008857727
792,person,625,121,651,185,0.4663122296333313
792,person,333,107,356,178,0.4166105389595032
792,person,911,115,941,176,0.3622760474681854
792,person,477,132,506,188,0.328945130109787
792,person,1060,128,1089,170,0.321539968252182
792,person,770,134,802,186,0.26546919345855713
793,person,498,497,571,640,0.8097779750823975
793,person,625,121,651,185,0.4668844938278198
793,person,462,175,488,224,0.41433048248291016
793,person,333,107,357,178,0.40686526894569397
793,person,911,115,942,176,0.3859241306781769
793,person,1060,128,1089,170,0.31900283694267273
793,person,477,132,505,187,0.2629610002040863
793,person,770,134,802,186,0.25206243991851807
794,person,497,498,571,640,0.8173031806945801
794,person,625,121,651,185,0.47735103964805603
794,person,464,136,507,216,0.42695826292037964
794,person,333,108,357,178,0.40026453137397766
794,person,911,114,941,176,0.37312400341033936
794,person,1060,128,1089,170,0.3188563585281372
795,person,497,497,569,641,0.819887638092041
795,person,463,142,509,235,0.6785814166069031
795,person,625,121,651,185,0.4771078824996948
795,person,332,112,357,179,0.40199410915374756
795,person,911,113,941,176,0.34844470024108887
795,person,1060,128,1089,170,0.3103363811969757
796,person,496,497,569,642,0.8259817361831665
796,person,466,140,506,235,0.5979295372962952
796,person,625,121,651,185,0.4920579493045807
796,person,332,114,358,179,0.36273154616355896
796,person,911,112,942,176,0.31078311800956726
796,person,1059,128,1089,170,0.3093194365501404
797,person,495,498,568,642,0.8231073617935181
797,person,467,141,507,236,0.6805800795555115
797,person,625,121,651,186,0.49102118611335754
797,person,332,115,357,179,0.35705360770225525
797,person,1058,127,1089,170,0.3062635362148285
797,person,911,110,941,176,0.2648661434650421
798,person,493,498,568,642,0.8351502418518066
798,person,469,141,508,229,0.5555426478385925
798,person,625,121,651,187,0.49399033188819885
798,person,331,118,357,179,0.3446557819843292
798,person,1058,127,1090,170,0.3004767894744873
798,person,911,112,937,176,0.25693434476852417
799,person,494,497,567,642,0.8302595615386963
799,person,466,141,511,236,0.6808022260665894
799,person,625,121,651,187,0.49585410952568054
799,person,1058,127,1090,170,0.29941344261169434
799,person,911,112,936,176,0.28738564252853394
799,person,330,118,357,178,0.2705037593841553
800,person,494,497,566,642,0.8181619644165039
800,person,465,138,514,236,0.6837241649627686
800,person,625,121,651,186,0.4972448945045471
800,person,465,167,515,237,0.49389412999153137
800,person,1057,127,1090,170,0.30266234278678894
800,person,472,134,511,225,0.29963377118110657
800,person,330,119,357,178,0.28280970454216003
800,person,774,131,802,186,0.2501150071620941
801,person,493,497,565,642,0.8053616285324097
801,person,467,138,517,237,0.6460540890693665
801,person,625,121,651,186,0.48815637826919556
801,person,473,132,513,217,0.39584869146347046
801,person,1057,127,1089,170,0.30407920479774475
801,person,330,120,358,178,0.3019038438796997
801,person,467,177,518,237,0.25324758887290955
802,person,493,497,562,642,0.8042172789573669
802,person,469,139,521,236,0.5563686490058899
802,person,625,121,651,186,0.48608410358428955
802,person,474,132,514,214,0.4091716408729553
802,person,1056,127,1090,170,0.3070552349090576
802,person,330,121,358,178,0.29391294717788696
802,person,911,121,937,178,0.2613743841648102
803,person,492,497,560,641,0.812067449092865
803,person,625,121,651,186,0.5109734535217285
803,person,474,130,512,212,0.3483484089374542
803,person,470,154,522,238,0.3458259701728821
803,person,1055,127,1089,170,0.3211374878883362
803,person,331,124,358,178,0.3006708025932312
803,person,911,118,936,179,0.2943827509880066
803,person,116,320,155,383,0.2615678906440735
804,person,492,497,557,641,0.7976225018501282
804,person,625,121,651,186,0.5126339197158813
804,person,332,124,358,178,0.37276768684387207
804,person,910,100,941,179,0.3278602361679077
804,person,1055,127,1090,170,0.3092626631259918
804,person,471,159,524,242,0.30567866563796997
804,person,473,127,511,213,0.28969839215278625
804,person,117,321,152,381,0.256930410861969
805,person,490,496,554,641,0.7862585186958313
805,person,625,121,651,186,0.4976566433906555
805,person,332,124,360,179,0.373058557510376
805,person,1054,126,1089,170,0.2996683418750763
805,person,117,321,151,381,0.2949690520763397
805,person,474,120,501,187,0.27249255776405334
806,person,489,496,551,642,0.7877333760261536
806,person,625,121,651,186,0.5066552758216858
806,person,333,126,361,179,0.36960673332214355
806,person,475,118,500,187,0.2984057068824768
806,person,1055,127,1089,170,0.29668989777565
806,person,117,319,148,381,0.2902051508426666
807,person,488,495,549,642,0.7842519879341125
807,person,625,121,651,186,0.5079925656318665
807,person,493,170,524,239,0.3599618971347809
807,person,474,120,502,188,0.35847020149230957
807,person,334,125,361,179,0.35284358263015747
807,person,908,100,942,180,0.3219483494758606
807,person,1052,126,1089,170,0.30442121624946594
807,person,495,172,523,223,0.2819002866744995
807,person,117,319,148,380,0.25164246559143066
808,person,488,495,545,643,0.7919429540634155
808,person,499,174,525,242,0.5279378294944763
808,person,625,121,651,186,0.5075502395629883
808,person,474,120,503,188,0.31308606266975403
808,person,1053,127,1089,170,0.30574533343315125
808,person,334,125,360,179,0.29476988315582275
808,person,907,100,941,180,0.27083277702331543
809,person,486,495,540,643,0.7981947660446167
809,person,625,121,651,186,0.49618658423423767
809,person,490,174,526,242,0.45022767782211304
809,person,1055,127,1089,170,0.31061089038848877
809,person,334,124,361,179,0.2917037904262543
809,person,474,120,503,188,0.28764891624450684
810,person,484,495,536,642,0.7986250519752502
810,person,498,171,529,240,0.5380032658576965
810,person,625,121,651,186,0.5338190197944641
810,person,334,124,363,178,0.3541741967201233
810,person,1055,127,1090,170,0.300780713558197
810,person,474,119,504,188,0.27664825320243835
811,person,482,495,532,643,0.7906129360198975
811,person,625,121,651,186,0.5160424113273621
811,person,501,170,529,237,0.3529691994190216
811,person,333,123,363,178,0.3458579480648041
811,person,1054,127,1090,171,0.29406583309173584
811,person,474,120,505,188,0.2616439759731293
812,person,481,495,528,643,0.779084324836731
812,person,625,121,651,186,0.4995744228363037
812,person,332,123,363,178,0.3110734820365906
812,person,504,169,532,236,0.30968931317329407
812,person,1055,127,1090,171,0.2916777729988098
813,person,478,496,524,643,0.7631025910377502
813,person,625,121,651,186,0.4969278872013092
813,person,506,172,536,241,0.367044597864151
813,person,1054,127,1089,171,0.2877177894115448
814,person,474,494,519,645,0.7673490643501282
814,person,625,121,651,186,0.5100061893463135
814,person,509,173,537,241,0.5091646909713745
814,person,1054,127,1089,171,0.28457459807395935
815,person,473,495,515,648,0.7584419846534729
815,person,511,171,536,244,0.5620601177215576
815,person,625,121,651,186,0.5213078856468201
815,person,1055,127,1089,170,0.30347421765327454
816,person,473,496,514,650,0.7916885018348694
816,person,512,173,539,245,0.6152257323265076
816,person,625,121,651,186,0.5256774425506592
816,person,1055,128,1090,170,0.3001234233379364
817,person,471,497,514,648,0.7956713438034058
817,person,512,170,544,246,0.6889879107475281
817,person,625,121,651,186,0.5382997989654541
817,person,1056,128,1090,170,0.30203700065612793
818,person,468,497,514,650,0.7957178354263306
818,person,514,170,546,247,0.6220955848693848
818,person,625,121,651,186,0.5242530703544617
818,person,1054,127,1089,171,0.3034820854663849
819,person,459,498,516,650,0.8080504536628723
819,person,517,169,550,247,0.6735184192657471
819,person,625,121,651,186,0.5228686332702637
819,person,1052,127,1090,170,0.30337825417518616
820,person,454,499,515,649,0.8205735683441162
820,person,519,170,553,249,0.6852225661277771
820,person,625,121,651,186,0.5292660593986511
820,person,1053,127,1089,171,0.30483654141426086
820,person,775,129,802,186,0.2517184019088745
821,person,449,501,515,649,0.8078445196151733
821,person,520,170,556,247,0.7101498246192932
821,person,625,121,651,186,0.5274837017059326
821,person,1054,128,1089,171,0.30017462372779846
822,person,442,501,517,649,0.826805055141449
822,person,520,167,558,247,0.7196565866470337
822,person,625,121,651,186,0.5361584424972534
822,person,1055,128,1089,171,0.2966059744358063
822,person,471,121,501,188,0.27350884675979614
823,person,438,502,517,649,0.8456921577453613
823,person,524,173,563,250,0.6503788828849792
823,person,625,121,651,186,0.5209154486656189
823,person,1056,129,1090,171,0.2809202969074249
824,person,436,502,516,649,0.8663110733032227
824,person,526,172,565,251,0.7214499711990356
824,person,625,121,651,186,0.5395031571388245
824,person,1057,129,1090,171,0.27372825145721436
824,person,470,120,500,187,0.26278918981552124
825,person,434,503,515,648,0.8745532631874084
825,person,528,175,569,252,0.7924882769584656
825,person,625,121,651,186,0.5441715717315674
825,person,470,119,499,187,0.2814576327800751
825,person,1058,129,1090,171,0.2709990441799164
826,person,431,503,515,648,0.8774620890617371
826,person,529,179,568,253,0.7419928312301636
826,person,625,121,651,186,0.5247717499732971
826,person,470,119,500,188,0.3205074071884155
826,person,1057,129,1090,171,0.2726319432258606
827,person,431,504,515,649,0.8687512278556824
827,person,532,179,568,252,0.7202470302581787
827,person,625,121,651,186,0.529059648513794
827,person,343,100,374,180,0.4217493534088135
827,person,470,118,499,187,0.33203575015068054
827,person,897,134,922,179,0.2859278619289398
827,person,1056,128,1090,171,0.2617035508155823
828,person,429,504,515,649,0.8625950813293457
828,person,535,182,567,252,0.632975161075592
828,person,625,121,651,186,0.5111132860183716
828,person,895,134,922,180,0.3867286145687103
828,person,471,118,499,187,0.3134233057498932
828,person,1057,129,1090,171,0.26211220026016235
829,person,428,504,514,650,0.8548915386199951
829,person,539,182,568,251,0.6052268743515015
829,person,625,121,651,186,0.5096797347068787
829,person,894,133,922,181,0.3516249358654022
829,person,471,118,499,187,0.30901792645454407
829,person,1058,129,1090,171,0.2558094263076782
830,person,427,505,513,651,0.8514768481254578
830,person,542,181,569,251,0.5816510319709778
